"sciname","common_name","fao_fishing_area","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c"
"Cetengraulis mysticetus","pacific anchoveta",77,"Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Cetengraulis mysticetus","pacific anchoveta",77,"Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Cetengraulis mysticetus","pacific anchoveta",77,"Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Cetengraulis mysticetus","pacific anchoveta",77,"Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Cetengraulis mysticetus","pacific anchoveta",77,"Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Cetengraulis mysticetus","pacific anchoveta",77,"Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Cetengraulis mysticetus","pacific anchoveta",87,"Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR"
"Clupea harengus","atlantic herring",27,"Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR"
"Clupea harengus","atlantic herring",27,"Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR"
"Clupea harengus","atlantic herring",27,"Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR"
"Clupea harengus","atlantic herring",27,"Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR"
"Clupea harengus","atlantic herring",27,"Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR"
"Clupea harengus","atlantic herring",27,"France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR"
"Clupea harengus","atlantic herring",27,"Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM"
"Clupea harengus","atlantic herring",27,"Greenland","GRL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS"
"Clupea harengus","atlantic herring",27,"Greenland","GRL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL"
"Clupea harengus","atlantic herring",27,"Greenland","GRL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN"
