"common_name","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c","sciname","trash_fish"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Lithuania","LTU","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Netherlands","NLD","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Norway","NOR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Poland","POL","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Portugal","PRT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Sweden","SWE","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","United Kingdom","GBR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR","scomber scombrus","no"
"atlantic mackerel","Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM","scomber scombrus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"AUS","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHL","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHN","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CRI","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"DNK","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ECU","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ESP","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"FRA","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"GBR","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"GRC","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"NOR","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"TUR","scomberomorus guttatus","no"
"indo-pacific king mackerel","Brunei Darussalam","BRN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"VNM","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"AUS","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHL","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHN","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CRI","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"DNK","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ECU","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ESP","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"FRA","scomberomorus guttatus","no"
"indo-pacific king mackerel","Indonesia","IDN","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"GBR","scomberomorus guttatus","no"
