"source_country_iso3c","source_country_name","importer_iso3c","sciname","common_name","wholefish","trimmings","trim_prop","data_source_feed","feed_report_spp_name"
"EST","Estonia","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"EST","Estonia","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"EST","Estonia","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"EST","Estonia","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRO","Faroe Islands","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FIN","Finland","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"FRA","France","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"DEU","Germany","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"GRL","Greenland","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ISL","Iceland","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IRL","Ireland","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"IMN","Isle of Man","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LVA","Latvia","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"LTU","Lithuania","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NLD","Netherlands","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"NOR","Norway","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"POL","Poland","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","CHL","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","CHN","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","CRI","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","DNK","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","ECU","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","ESP","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","FRA","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","GBR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","GRC","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","NOR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","TUR","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"RUS","Russian Federation","VNM","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
"ESP","Spain","AUS","clupea harengus","atlantic herring","yes","yes",0.78,"biomar","Atlantic Herring"
