"sciname","common_name","country","wholefish","trimmings","trim_prop","trimmings_tonnes","wholefish_tonnes","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","importer_iso3c"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","NOR"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","THA"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","USA"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","VNM"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","AUT"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","CAN"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","CHL"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","CHN"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","ECU"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","GBR"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","IND"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","MEX"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","NOR"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","THA"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","USA"
"Thunnus albacares","Yellowfin tuna","Peru","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PER","VNM"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","AUT"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","CAN"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","CHL"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","CHN"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","ECU"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","GBR"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","IND"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","MEX"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","NOR"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","THA"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","USA"
"Thunnus albacares","Yellowfin tuna","Philippines","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","PHL","VNM"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","AUT"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","CAN"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","CHL"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","CHN"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","ECU"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","GBR"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","IND"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","MEX"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","NOR"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","THA"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","USA"
"Thunnus albacares","Yellowfin tuna","South Africa","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ZAF","VNM"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","AUT"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","CAN"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","CHL"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","CHN"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","ECU"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","GBR"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","IND"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","MEX"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","NOR"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","THA"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","USA"
"Thunnus albacares","Yellowfin tuna","Thailand","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","THA","VNM"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","AUT"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","CAN"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","CHL"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","CHN"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","ECU"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","GBR"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","IND"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","MEX"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","NOR"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","THA"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","USA"
"Thunnus albacares","Yellowfin tuna","Vietnam","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","VNM","VNM"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","AUT"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","CAN"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","CHL"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","CHN"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","ECU"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","GBR"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","IND"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","MEX"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","NOR"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","THA"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","USA"
"Trachurus murphyi","Chilean jack mackerel","Chile","yes","yes",0.452266405900815,3056.957222,3702.238646,"cargill",NA,"Chilean jack mackerel","CHL","VNM"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","AUT"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","CAN"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","CHL"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","CHN"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","ECU"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","GBR"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","IND"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","MEX"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","NOR"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","THA"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","USA"
"Trachurus murphyi","Chilean jack mackerel","Ecuador","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","ECU","VNM"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","AUT"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","CAN"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","CHL"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","CHN"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","ECU"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","GBR"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","IND"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","MEX"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","NOR"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","THA"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","USA"
"Trachurus murphyi","Chilean jack mackerel","Peru","no","yes",1,1077.173512,0,"cargill",NA,"Chilean jack mackerel","PER","VNM"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","AUT"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","CAN"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","CHL"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","CHN"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","ECU"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","GBR"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","IND"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","MEX"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","NOR"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","THA"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","USA"
"Trisopterus esmarkii","Norway pout","Denmark","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","DNK","VNM"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","AUT"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","CAN"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","CHL"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","CHN"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","ECU"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","GBR"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","IND"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","MEX"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","NOR"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","THA"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","USA"
"Trisopterus esmarkii","Norway pout","Norway","yes","no",0,0,1933.188653,"cargill",NA,"Norway pout","NOR","VNM"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","AUT"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","CAN"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","CHL"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","CHN"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","ECU"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","GBR"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","IND"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","MEX"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","NOR"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","THA"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","USA"
NA,"Miscellaneous species","Argentina","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","ARG","VNM"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","AUT"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","CAN"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","CHL"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","CHN"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","ECU"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","GBR"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","IND"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","MEX"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","NOR"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","THA"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","USA"
NA,"Miscellaneous species","Brazil","no","yes",1,3916.251168,0,"cargill",NA,"Miscellaneous species","BRA","VNM"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","AUT"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","CAN"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","CHL"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","CHN"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","ECU"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","GBR"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","IND"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","MEX"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","NOR"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","THA"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","USA"
NA,"Miscellaneous species","Chile","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","CHL","VNM"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","AUT"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","CAN"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","CHL"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","CHN"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","ECU"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","GBR"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","IND"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","MEX"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","NOR"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","THA"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","USA"
NA,"Miscellaneous species","China","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","CHN","VNM"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","AUT"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","CAN"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","CHL"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","CHN"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","ECU"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","GBR"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","IND"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","MEX"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","NOR"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","THA"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","USA"
NA,"Miscellaneous species","Denmark","yes","no",0,0,4997.110291,"cargill",NA,"Miscellaneous species","DNK","VNM"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","AUT"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","CAN"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","CHL"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","CHN"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","ECU"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","GBR"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","IND"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","MEX"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","NOR"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","THA"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","USA"
NA,"Miscellaneous species","Ecuador","yes","no",0,0,13605.71184,"cargill",NA,"Miscellaneous species","ECU","VNM"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","AUT"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","CAN"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","CHL"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","CHN"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","ECU"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","GBR"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","IND"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","MEX"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","NOR"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","THA"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","USA"
NA,"Miscellaneous species","India","yes","yes",0.173908185119408,3916.251168,18602.822131,"cargill",NA,"Miscellaneous species","IND","VNM"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","AUT"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","CAN"
NA,"Miscellaneous species","Ireland","yes","yes",0.439368602520397,3916.251168,4997.110291,"cargill",NA,"Miscellaneous species","IRL","CHL"
