"sciname","common_name","country","wholefish","trimmings","trim_prop","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","capture","importer_iso3c"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","HND"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","ITA"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","JPN"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","NGA"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","NOR"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","TUR"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","USA"
"sardinops sagax","south american pilchard","Ecuador","yes","no",0,"skretting",NA,"south american pilchard","ECU","yes","VNM"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","AUS"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","CAN"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","CHL"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","CHN"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","ECU"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","EGY"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","ESP"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","FRA"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","HND"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","ITA"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","JPN"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","NGA"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","NOR"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","TUR"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","USA"
"sardinops sagax","south american pilchard","Peru","yes","no",0,"skretting",NA,"south american pilchard","PER","yes","VNM"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","AUS"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","CAN"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","CHL"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","CHN"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","ECU"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","EGY"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","ESP"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","FRA"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","HND"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","ITA"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","JPN"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","NGA"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","NOR"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","TUR"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","USA"
"scomber japonicus","chub mackerel","Chile","yes","no",0,"skretting",NA,"chub mackerel","CHL","yes","VNM"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","AUS"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","CAN"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","CHL"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","CHN"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","ECU"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","EGY"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","ESP"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","FRA"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","HND"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","ITA"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","JPN"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","NGA"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","NOR"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","TUR"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","USA"
"scomber japonicus","chub mackerel","Ecuador","yes","yes",0.100564007849185,"skretting",NA,"chub mackerel","ECU","yes","VNM"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","AUS"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","CAN"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","CHL"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","CHN"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","ECU"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","EGY"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","ESP"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","FRA"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","HND"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","ITA"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","JPN"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","NGA"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","NOR"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","TUR"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","USA"
"scomber japonicus","chub mackerel","Mexico","yes","no",0,"skretting",NA,"chub mackerel","MEX","yes","VNM"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","AUS"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","CAN"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","CHL"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","CHN"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","ECU"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","EGY"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","ESP"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","FRA"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","HND"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","ITA"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","JPN"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","NGA"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","NOR"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","TUR"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","USA"
"scomber japonicus","chub mackerel","Peru","yes","no",0,"skretting",NA,"chub mackerel","PER","yes","VNM"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","AUS"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","CAN"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","CHL"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","CHN"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","ECU"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","EGY"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","ESP"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","FRA"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","HND"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","ITA"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","JPN"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","NGA"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","NOR"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","TUR"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","USA"
"scomber scombrus","atlantic mackerel","Denmark","no","yes",1,"skretting",NA,"atlantic mackerel","DNK","yes","VNM"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","AUS"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","CAN"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","CHL"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","CHN"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","ECU"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","EGY"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","ESP"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","FRA"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","HND"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","ITA"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","JPN"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","NGA"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","NOR"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","TUR"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","USA"
"scomber scombrus","atlantic mackerel","Iceland","no","yes",1,"skretting",NA,"atlantic mackerel","ISL","yes","VNM"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","AUS"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","CAN"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","CHL"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","CHN"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","ECU"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","EGY"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","ESP"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","FRA"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","HND"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","ITA"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","JPN"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","NGA"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","NOR"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","TUR"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","USA"
"scomber scombrus","atlantic mackerel","Norway","no","yes",1,"skretting",NA,"atlantic mackerel","NOR","yes","VNM"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","AUS"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","CAN"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","CHL"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","CHN"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","ECU"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","EGY"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","ESP"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","FRA"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","HND"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","ITA"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","JPN"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","NGA"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","NOR"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","TUR"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","USA"
"scomber scombrus","atlantic mackerel","Spain","no","yes",1,"skretting",NA,"atlantic mackerel","ESP","yes","VNM"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","AUS"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","CAN"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","CHL"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","CHN"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","ECU"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","EGY"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","ESP"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","FRA"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","HND"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","ITA"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","JPN"
"scomber scombrus","atlantic mackerel","UK","no","yes",1,"skretting",NA,"atlantic mackerel","GBR","yes","NGA"
