"country","sciname","aquaculture","trim_prop","factory_id","common_name","wholefish","trimmings","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trash_fish","capture","source_country_iso3c"
"United Kingdom","pecten maximus","no",1,472,"scallop","no","yes","Shea et al. 2025",NA,"scallop","no","yes","GBR"
"United Kingdom","perciformes","no",1,468,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","GBR"
"United Kingdom","pleuronectes platessa","no",1,470,"plaice","no","yes","Shea et al. 2025",NA,"plaice","no","yes","GBR"
"United Kingdom","pleuronectes platessa","no",1,472,"plaice","no","yes","Shea et al. 2025",NA,"plaice","no","yes","GBR"
"United Kingdom","pleuronectes platessa","no",1,473,"plaice","no","yes","Shea et al. 2025",NA,"plaice","no","yes","GBR"
"United Kingdom","pollachius pollachius","no",1,470,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","GBR"
"United Kingdom","pollachius pollachius","no",1,472,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","GBR"
"United Kingdom","pollachius virens","no",1,470,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","GBR"
"United Kingdom","pollachius virens","no",1,472,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","GBR"
"United Kingdom","pollachius virens","no",1,473,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","GBR"
"United Kingdom","raja clavata","no",1,470,"thornback ray","no","yes","Shea et al. 2025",NA,"thornback ray","no","yes","GBR"
"United Kingdom","reinhardtius hippoglossoides","no",1,470,"greenland halibut","no","yes","Shea et al. 2025",NA,"greenland halibut","no","yes","GBR"
"United Kingdom","salmo salar","yes",1,470,"salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","GBR"
"United Kingdom","salmo salar","yes",1,471,"salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","GBR"
"United Kingdom","salmo salar","yes",1,472,"salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","GBR"
"United Kingdom","sardina pilchardus","no",0.5,468,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","GBR"
"United Kingdom","sardina pilchardus","no",0.5,472,"pilchard","no","yes","Shea et al. 2025",NA,"pilchard","no","yes","GBR"
"United Kingdom","scomber scombrus","no",0.75,468,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","GBR"
"United Kingdom","scomber scombrus","no",0.75,470,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","GBR"
"United Kingdom","scomber scombrus","no",0.75,472,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","GBR"
"United Kingdom","scomber scombrus","no",0.75,473,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","GBR"
"United Kingdom","scyliorhinus canicula","no",1,473,"lesser-spotted dogfish","no","yes","Shea et al. 2025",NA,"lesser-spotted dogfish","no","yes","GBR"
"United Kingdom","sprattus sprattus","no",1,470,"sprat","no","yes","Shea et al. 2025",NA,"sprat","no","yes","GBR"
"United Kingdom","sprattus sprattus","no",1,473,"sprat","no","yes","Shea et al. 2025",NA,"sprat","no","yes","GBR"
"United Kingdom","thunnus albacares","no",1,468,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","GBR"
"United Kingdom","thunnus obesus","no",1,468,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","GBR"
"United Kingdom","thunnus thynnus","no",1,468,"atlantic bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","GBR"
"United Kingdom","trachurus trachurus","no",1,473,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","GBR"
"United States of America","brevoortia patronus","no",0,475,"gulf menhaden","yes","no","Shea et al. 2025",NA,"gulf menhaden","no","yes","USA"
"United States of America","gadus macrocephalus","no",1,483,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","USA"
"United States of America","gadus macrocephalus","no",1,484,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","USA"
"United States of America","gadus macrocephalus","no",1,485,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","USA"
"United States of America","gadus macrocephalus","no",1,486,"pacific cod","no","yes","Shea et al. 2025",NA,"pacific cod","no","yes","USA"
"United States of America","hippoglossus hippoglossus","no",1,483,"atlantic halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus hippoglossus","no",1,484,"atlantic halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus hippoglossus","no",1,485,"atlantic halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus hippoglossus","no",1,483,"atlantic halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus hippoglossus","no",1,484,"atlantic halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus hippoglossus","no",1,485,"atlantic halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus stenolepis","no",1,483,"pacific halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus stenolepis","no",1,484,"pacific halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus stenolepis","no",1,485,"pacific halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus stenolepis","no",1,483,"pacific halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus stenolepis","no",1,484,"pacific halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","hippoglossus stenolepis","no",1,485,"pacific halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","merlangius merlangus","no",0,478,"menhaden","yes","no","Shea et al. 2025",NA,"menhaden","no","yes","USA"
"United States of America","merlangius merlangus","no",0,479,"menhaden","yes","no","Shea et al. 2025",NA,"menhaden","no","yes","USA"
"United States of America","merlangius merlangus","no",0,480,"menhaden","yes","no","Shea et al. 2025",NA,"menhaden","no","yes","USA"
"United States of America","merlangius merlangus","no",0,481,"whiting","yes","no","Shea et al. 2025",NA,"whiting","no","yes","USA"
"United States of America","oncorhynchus gorbuscha","no",1,482,"pink(=humpback) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus gorbuscha","no",1,483,"pink(=humpback) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus gorbuscha","no",1,484,"pink(=humpback) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus gorbuscha","no",1,485,"pink(=humpback) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,482,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,483,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,484,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,485,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,482,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,483,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,484,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus keta","no",1,485,"chum(=keta=dog) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus kisutch","no",1,482,"coho(=silver) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus kisutch","no",1,483,"coho(=silver) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus kisutch","no",1,484,"coho(=silver) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus kisutch","no",1,485,"coho(=silver) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,482,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,483,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,484,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,485,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,482,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,483,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,484,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus nerka","no",1,485,"sockeye(=red) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,482,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,483,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,484,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,485,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,482,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,483,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,484,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","oncorhynchus tshawytscha","no",1,485,"chinook(=spring=king) salmon","no","yes","Shea et al. 2025",NA,"salmon","no","yes","USA"
"United States of America","paralichthys","no",1,483,"bastard halibuts nei","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","paralichthys","no",1,484,"bastard halibuts nei","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","paralichthys","no",1,485,"bastard halibuts nei","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","pollachius virens","no",1,474,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","USA"
"United States of America","pollachius virens","no",1,476,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","USA"
"United States of America","pollachius virens","no",1,483,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","USA"
"United States of America","pollachius virens","no",1,484,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","USA"
"United States of America","pollachius virens","no",1,485,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","USA"
"United States of America","pollachius virens","no",1,486,"pollock","no","yes","Shea et al. 2025",NA,"pollock","no","yes","USA"
"United States of America","reinhardtius hippoglossoides","no",1,483,"greenland halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","reinhardtius hippoglossoides","no",1,484,"greenland halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"United States of America","reinhardtius hippoglossoides","no",1,485,"greenland halibut","no","yes","Shea et al. 2025",NA,"halibut","no","yes","USA"
"Vietnam","atule mate","no",0,502,"yellowtail scad","yes","no","Shea et al. 2025",NA,"yellowtail scad","no","yes","VNM"
"Vietnam","gadus chalcogrammus","no",1,499,"alaska pollack","no","yes","Shea et al. 2025",NA,"alaska pollack","no","yes","VNM"
"Vietnam","gadus macrocephalus","no",1,499,"pacific cod","no","yes","Shea et al. 2025",NA,"pacific cod","no","yes","VNM"
"Vietnam","gadus morhua","no",1,499,"atlantic cod","no","yes","Shea et al. 2025",NA,"atlantic cod","no","yes","VNM"
"Vietnam","gadus morhua","no",1,500,"atlantic cod","no","yes","Shea et al. 2025",NA,"atlantic cod","no","yes","VNM"
"Vietnam","katsuwonus pelamis","no",1,497,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","VNM"
"Vietnam","katsuwonus pelamis","no",1,499,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","VNM"
"Vietnam","katsuwonus pelamis","no",1,500,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","VNM"
"Vietnam","lates calcarifer","yes",1,499,"barramundi","no","yes","Shea et al. 2025",NA,"barramundi","no","no","VNM"
"Vietnam","lates calcarifer","yes",1,500,"barramundi","no","yes","Shea et al. 2025",NA,"barramundi","no","no","VNM"
"Vietnam","melanogrammus aeglefinus","no",1,499,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","VNM"
"Vietnam","melanogrammus aeglefinus","no",1,500,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,488,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,489,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,491,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,493,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,494,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,495,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,496,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,498,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","pangasius hypophthalmas","yes",1,501,"pangasius tra","no","yes","Shea et al. 2025",NA,"pangasius tra","no","no","VNM"
"Vietnam","saurida tumbil","no",0,502,"greater lizardfish","yes","no","Shea et al. 2025",NA,"greater lizardfish","no","yes","VNM"
"Vietnam","selar crumenophthalmus","no",0,502,"bigeye scad","yes","no","Shea et al. 2025",NA,"bigeye scad","no","yes","VNM"
"Vietnam","thunnus alalunga","no",1,499,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","VNM"
"Vietnam","thunnus alalunga","no",1,500,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","VNM"
"Vietnam","thunnus albacares","no",1,497,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","VNM"
"Vietnam","thunnus albacares","no",1,499,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","VNM"
"Vietnam","thunnus albacares","no",1,500,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","VNM"
"Vietnam","trachinocephalus myops","no",0,502,"blunt-nose lizardfish","yes","no","Shea et al. 2025",NA,"blunt-nose lizardfish","no","yes","VNM"
"Vietnam","upeneus sulphureus","no",0,502,"sulphur goatfish","yes","no","Shea et al. 2025",NA,"sulphur goatfish","no","yes","VNM"
"Yemen","litopenaeus vannamei","yes",1,503,"whiteleg shrimp","no","yes","Shea et al. 2025",NA,"whiteleg shrimp","no","no","YEM"
"Yemen","penaeus monodon","yes",1,503,"giant tiger prawn","no","yes","Shea et al. 2025",NA,"giant tiger prawn","no","no","YEM"
