"sciname","common_name","source_country_iso3c","importer_iso3c","capture","trash_fish","trim_prop","trimmings","wholefish"
"katsuwonus pelamis","skipjack tuna","LKA","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MEX","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","AUT","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","CAN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","IND","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","MEX","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","THA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","USA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MUS","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","MYS","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","NIC","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PAN","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","AUT","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","CAN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","IND","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","MEX","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","THA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","USA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PER","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","PHL","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","POL","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SLV","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","SYC","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","THA","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","TWN","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","USA","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VEN","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","AUT","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","CAN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","IND","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","MEX","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","THA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","USA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VNM","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","VUT","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","unknown","VNM","yes","no",1,"yes","no"
"mallotus villosus","capelin","DNK","AUT","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","CAN","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","CHL","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","CHN","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","ECU","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","GBR","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","IND","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","MEX","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","NOR","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","THA","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","USA","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","DNK","VNM","yes","no",0.463462017793708,"yes","yes"
"mallotus villosus","capelin","ESP","AUS","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","CHL","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","CHN","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","CRI","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","DNK","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","ECU","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","ESP","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","FRA","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","GBR","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","GRC","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","NOR","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","TUR","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","ESP","VNM","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","AUS","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","CHL","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","CHN","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","CRI","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","DNK","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","ECU","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","ESP","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","FRA","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","GBR","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","GRC","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","NOR","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","TUR","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRA","VNM","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRO","AUS","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRO","CHL","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRO","CHN","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRO","CRI","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRO","DNK","yes","no",0.6,"yes","yes"
"mallotus villosus","capelin","FRO","ECU","yes","no",0.6,"yes","yes"
