factory_id,country,lat,long,company,data_type,material_type,material_type_simple,comm_name,sci_name,func_group,source,website,date
462,Turkey,36.8319,10.1722,Manarthon,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),NA,https://www.manarthon.com/en/,Apr-24
462,Turkey,36.8319,10.1722,Manarthon,A,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),NA,https://www.manarthon.com/en/,Apr-24
463,Turkey,41.2942,36.2483,Kiyak Kardesler-Black Sea Co.,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.blackseakiyak.com.tr/products.php,Feb-24
464,Turkey,37.2382,27.6483,Sursan Aqua,A,whole,whole,Black Sea Anchovy,Engraulis encrasicolus,Small pelagics (<30 cm),https://www.turkish-manufacturers.com/fishmeal-turkey.html,https://sursanaqua.com/,May-24
465,Turkey,37.278,27.6704,Sursan Aqua,A,whole,whole,Black Sea Anchovy,Engraulis encrasicolus,Small pelagics (<30 cm),https://www.turkish-manufacturers.com/fishmeal-turkey.html,https://sursanaqua.com/,May-24
466,United Arab Emirates,NA,NA,Sursan Aqua,D,whole,whole,Black Sea Anchovy,Engraulis encrasicolus,Small pelagics (<30 cm),https://www.turkish-manufacturers.com/fishmeal-turkey.html,https://sursanaqua.com/,May-24
467,United Arab Emirates,NA,NA,Speed Pial Fishmeal and Fish Oil,D,NA,NA,NA,NA,NA,NA,https://speed-fishmeal.com/fish-meal/,Apr-24
468,United Kingdom,NA,NA,Ocean Aquatic Proteins,D,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),NA,https://oceanaquaticproteins.com/contact-fish-meal.php,Apr-24
468,United Kingdom,NA,NA,Ocean Aquatic Proteins,D,whole,whole,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),NA,https://oceanaquaticproteins.com/contact-fish-meal.php,Apr-24
468,United Kingdom,NA,NA,Ocean Aquatic Proteins,D,whole,whole,Sardine,Sardina pilchardus,Small pelagics (<30 cm),NA,https://oceanaquaticproteins.com/contact-fish-meal.php,Apr-24
469,United Kingdom,60.1716,-1.141,Pelagia Bressay,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Anglerfish,Lophius budegassa,Large bathydemersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,aquaculture by-products,by-products,Trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Hake,Merluccius merluccius,Large demersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Pollock,Pollachius pollachius,Large demersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Norwegian lobster,Nephrops norvegicus,"Lobsters, crabs",EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Megrim,Lepidorhombus whiffiagonis,Medium bathydemersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Sprat,Sprattus sprattus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Greenland Halibut,Reinhardtius hippoglossoides,Small to medium flatfishes (<90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
470,United Kingdom,57.127,-2.075,Pelagia Aberdeen,A,fishery by-products,by-products,Thornback Ray,Raja clavata,Small to medium rays (<90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
471,United Kingdom,55.9411,-4.7565,Pelagia Greenock,A,aquaculture by-products,by-products,Trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
471,United Kingdom,55.9411,-4.7565,Pelagia Greenock,A,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
471,United Kingdom,55.9411,-4.7565,Pelagia Greenock,A,whole,whole,Boarfish,Capros aper,Small demersals (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Anglerfish,Lophius budegassa,Large bathydemersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Pollock,Pollachius pollachius,Large demersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Lemon Sole,Microstomus kitt,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Scallop,Pecten maximus,Other demersal invertebrates,EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,whole,whole,Boarfish,Capros aper,Small demersals (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
472,United Kingdom,53.5801,-0.1018,Pelagia Grimsby,A,fishery by-products,by-products,Pilchard,Sardina pilchardus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Anglerfish,Lophius piscatorius,Large bathydemersals (>=90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,European Hake,Merluccius merluccius,Large demersals (>=90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Lesser-Spotted Dogfish,Scyliorhinus canicula,Large demersals (>=90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Ling,Molva molva,Large demersals (>=90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Tusk,Brosme brosme,Large demersals (>=90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Megrim,Lepidorhombus spp.,Medium bathydemersals (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Red Gurnard,Chelidonichthys cuculus,Medium demersals (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Horse mackerel,Trachurus trachurus,Medium pelagics (30 - 89 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Witch,Glyptocephalus cynoglossus,Small to medium flatfishes (<90 cm),MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
473,United Kingdom,57.5021,-1.7717,Lunar FPR Ltd,A,fishery by-products,by-products,Squid,Loligo vulgaris,Squid,MarinTrust,http://www.lunarfreezing.co.uk/,Mar-24
474,United States of America,53.9138,-166.5064,American Seafoods Company,A,fishery by-products,by-products,Pollock,Pollachius virens,Large demersals (>=90 cm),IFFO,https://www.americanseafoods.com/marine-ingredients,Feb-24
474,United States of America,53.9138,-166.5064,American Seafoods Company,A,fishery by-products,by-products,Hake,Urophycis spp.,Medium demersals (30 - 89 cm),IFFO,https://www.americanseafoods.com/marine-ingredients,Feb-24
475,United States of America,29.3821,-89.5934,Daybrook Fisheries Inc.,A,whole,whole,Gulf menhaden,Brevoortia patronus,Medium pelagics (30 - 89 cm),MarinTrust,https://daybrook.com/,Mar-24
476,United States of America,NA,NA,Genuine Alaska Pollock Producers,D,fishery by-products,by-products,Pollock,Pollachius virens,Large demersals (>=90 cm),IFFO,https://www.alaskapollock.org/about-us,Feb-24
477,United States of America,57.7794,-152.4452,Kodiak Fishmeal Company,A,fishery by-products,by-products,NA,NA,NA,IFFO,https://interfishmarket.com/en/company.aspx?id=62925,Feb-24
478,United States of America,37.8289,-76.2774,Omega Protein Inc.,A,whole,whole,Menhaden,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),IFFO,https://omegaprotein.com/contact-us/,Feb-24
479,United States of America,30.4239,-88.5152,Omega Protein Inc.,A,whole,whole,Menhaden,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),IFFO,https://omegaprotein.com/contact-us/,Feb-24
480,United States of America,29.8221,-92.1334,Omega Protein Inc.,A,whole,whole,Menhaden,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),IFFO,https://omegaprotein.com/contact-us/,Feb-24
481,United States of America,40.8042,-124.1748,Pacific Seafood,A,whole,whole,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),IFFO,https://pacificbioproducts.com/,Feb-24
482,United States of America,NA,NA,Peter Pan Seafoods Inc.,D,fishery by-products,by-products,Salmon,NA,Large benthopelagics (>=90 cm),IFFO,https://www.ppsf.com/,Feb-24
483,United States of America,55.3354,-160.5024,Trident Seafoods Corporation,A,fishery by-products,by-products,Salmon,NA,Large benthopelagics (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
483,United States of America,55.3354,-160.5024,Trident Seafoods Corporation,A,fishery by-products,by-products,Pollock,Pollachius virens,Large demersals (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
483,United States of America,55.3354,-160.5024,Trident Seafoods Corporation,A,fishery by-products,by-products,Cod,Gadus macrocephalus,Large demersals (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
483,United States of America,55.3354,-160.5024,Trident Seafoods Corporation,A,fishery by-products,by-products,Halibut,NA,Large flatfishes (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
484,United States of America,58.7287,-157.0088,Trident Seafoods Corporation,A,fishery by-products,by-products,Salmon,NA,Large benthopelagics (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
484,United States of America,58.7287,-157.0088,Trident Seafoods Corporation,A,fishery by-products,by-products,Pollock,Pollachius virens,Large demersals (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
484,United States of America,58.7287,-157.0088,Trident Seafoods Corporation,A,fishery by-products,by-products,Cod,Gadus macrocephalus,Large demersals (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
484,United States of America,58.7287,-157.0088,Trident Seafoods Corporation,A,fishery by-products,by-products,Halibut,NA,Large flatfishes (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
485,United States of America,54.1326,-165.7894,Trident Seafoods Corporation,A,fishery by-products,by-products,Salmon,NA,Large benthopelagics (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
485,United States of America,54.1326,-165.7894,Trident Seafoods Corporation,A,fishery by-products,by-products,Pollock,Pollachius virens,Large demersals (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
485,United States of America,54.1326,-165.7894,Trident Seafoods Corporation,A,fishery by-products,by-products,Cod,Gadus macrocephalus,Large demersals (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
485,United States of America,54.1326,-165.7894,Trident Seafoods Corporation,A,fishery by-products,by-products,Halibut,NA,Large flatfishes (>=90 cm),IFFO,https://www.tridentseafoods.com/our-story/our-plants/,Feb-24
486,United States of America,53.8801,-166.5522,"UniSea, Inc.",A,fishery by-products,by-products,Pollock,Pollachius virens,Large demersals (>=90 cm),IFFO,https://www.unisea.com/products/,Feb-24
486,United States of America,53.8801,-166.5522,"UniSea, Inc.",A,fishery by-products,by-products,Pacific Cod,Gadus macrocephalus,Large demersals (>=90 cm),IFFO,https://www.unisea.com/products/,Feb-24
487,Vietnam,46.1528,-123.8859,Encompass,A,whole,whole,NA,NA,NA,MarinTrust,NA,Mar-24
487,Vietnam,46.1528,-123.8859,Encompass,A,fishery by-products,by-products,NA,NA,NA,MarinTrust,NA,Mar-24
488,Vietnam,10.9094,106.8534,C.P. Vietnam Corporation,A,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,MarinTrust,https://cpvietnam.en.ec21.com/company_info.html,Mar-24
489,Vietnam,10.4467,105.3777,Thuan An Production Trading and Service Company,A,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,http://www.tafishco.com.vn/,Feb-24
490,Vietnam,20.8298,106.6726,Viet Truong Seafood Processing and Import-Export Co. Ltd,A,whole,whole,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,http://www.viettruongseafood.com/,Feb-24
490,Vietnam,20.8298,106.6726,Viet Truong Seafood Processing and Import-Export Co. Ltd,A,fishery by-products,by-products,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,http://www.viettruongseafood.com/,Feb-24
491,Vietnam,NA,NA,Mien Tay Aquafeed Ltd Co.,D,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://trade-seafood.com/directory/seafood/processors/mien-tay-aquafeed-vn.htm,Feb-24
492,Vietnam,10.3383,105.4945,Asia Fish Oil Corporation,A,NA,NA,NA,NA,NA,https://www.polarismarketresearch.com/industry-analysis/fishmeal-and-fish-oil-market,https://ranee.com.vn/en/,Apr-24
493,Vietnam,10.5652,105.2506,Kovie Vina Co. Ltd.,A,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,MarinTrust,https://www.kovie.co.kr/,Mar-24
494,Vietnam,10.3259,105.7524,Mien Thang Sa Dec Company Ltd.,A,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,MarinTrust,NA,Mar-24
495,Vietnam,10.281,105.7061,Ngoc Dung Trading and Production Co. Ltd.,A,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,MarinTrust,NA,Mar-24
496,Vietnam,10.1118,105.6969,Nguyet Trang Producing Trading Ltd Company,A,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,MarinTrust,https://nguyettrangcompany.com.vn/,Mar-24
497,Vietnam,10.3485,106.337,TC Union Vietnam Co. Ltd,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionvietnam.com/,Mar-24
497,Vietnam,10.3485,106.337,TC Union Vietnam Co. Ltd,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionvietnam.com/,Mar-24
498,Vietnam,9.9467,105.7302,Thanh Khoi Company Ltd,A,aquaculture by-products,by-products,Pangasius Tra,Pangasius hypophthalmas,Freshwater bethnopelagic,MarinTrust,http://www.thanhkhoi.vn/,Mar-24
499,Vietnam,10.8125,106.504,Thien Quynh Co. Ltd,A,fishery by-products,by-products,Atlantic Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,https://thienquynhfishmeal.com/,Mar-24
499,Vietnam,10.8125,106.504,Thien Quynh Co. Ltd,A,aquaculture by-products,by-products,Barramundi,Lates calcarifer,Large demersals (>=90 cm),MarinTrust,https://thienquynhfishmeal.com/,Mar-24
499,Vietnam,10.8125,106.504,Thien Quynh Co. Ltd,A,fishery by-products,by-products,Pacific cod,Gadus macrocephalus,Large demersals (>=90 cm),MarinTrust,https://thienquynhfishmeal.com/,Mar-24
499,Vietnam,10.8125,106.504,Thien Quynh Co. Ltd,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://thienquynhfishmeal.com/,Mar-24
