"common_name","sciname","Species name from report/literature","source_country_name","source_country_iso3c","processor_iso3c","wholefish","trimmings","Proportion of production which is trimmings derived","Source"
"atlantic herring","clupea harengus","Atlantic Herring","Belgium","BEL","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Denmark","DNK","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Estonia","EST","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Faroe Islands","FRO","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Finland","FIN","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","France","FRA","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Germany","DEU","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Greenland","GRL","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Iceland","ISL","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Ireland","IRL","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Isle of Man","IMN","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Latvia","LVA","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Lithuania","LTU","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Netherlands","NLD","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","ESP","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","FRA","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","GBR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","GRC","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","NOR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","TUR","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Norway","NOR","VNM","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Poland","POL","AUS","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Poland","POL","CHL","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Poland","POL","CHN","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Poland","POL","CRI","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Poland","POL","DNK","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Poland","POL","ECU","yes","yes",0.78,"Biomar 2023"
"atlantic herring","clupea harengus","Atlantic Herring","Poland","POL","ESP","yes","yes",0.78,"Biomar 2023"
